image	haze	primary	agriculture	clear	water	habitation	road	cultivation	slash_burn	cloudy	partly_cloudy	conventional_mine	bare_ground	artisinal_mine	blooming	selective_logging	blow_down
train_31667	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31670	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31672	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31673	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0
train_31674	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31677	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31678	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31681	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31685	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0
train_31686	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31688	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31689	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31692	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31694	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31695	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31696	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31698	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31699	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31700	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31703	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31704	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_31706	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31708	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31709	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3171	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31712	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31713	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31715	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31716	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31719	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_31720	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31721	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31723	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31724	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31725	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31727	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31728	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31729	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31730	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31731	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31733	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31734	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31735	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31737	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31738	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_3174	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31740	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31741	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_31742	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31743	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31745	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31746	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_31747	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31748	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31749	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31750	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31751	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31752	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31753	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31754	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31755	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31756	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31757	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31758	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_3176	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31761	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
train_31762	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31763	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31764	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31766	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31767	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31768	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31769	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31770	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31771	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31772	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31773	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31775	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31776	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31779	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3178	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31780	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31781	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
train_31782	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31783	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31784	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31785	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31786	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31787	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31789	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31790	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
train_31791	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31792	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31794	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31795	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31796	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
train_31797	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31798	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31799	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_318	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3180	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31800	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31801	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31802	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31804	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31805	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31806	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31807	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31808	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31809	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3181	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31811	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31812	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31813	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31814	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31815	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31816	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31817	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31818	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31821	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31822	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31823	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31826	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31827	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31828	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0
train_31829	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3183	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31830	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31831	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31833	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31834	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31835	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31836	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31838	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31839	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3184	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31841	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31842	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31843	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31844	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31845	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31846	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31847	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_31848	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3185	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_31850	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31851	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31852	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31854	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31856	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31857	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31858	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3186	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31860	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31861	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31862	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31863	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31865	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31866	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31867	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31868	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31869	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3187	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31870	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31874	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31875	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31876	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31877	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31878	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31879	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3188	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31880	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31881	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31882	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31884	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31886	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31887	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31888	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31889	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31891	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31892	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31893	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_31894	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31895	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31896	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31897	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
train_31898	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31899	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3190	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31901	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31902	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31903	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31904	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
train_31905	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31907	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_31908	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31909	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3191	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31910	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31911	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31912	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31913	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31914	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31915	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31916	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31917	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31918	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0
train_31919	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_3192	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_31920	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0
train_31921	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31922	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_31923	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31924	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31925	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31926	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31927	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31928	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31929	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3193	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31930	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31931	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31932	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31933	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31935	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31936	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31937	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31938	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_31939	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3194	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31940	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31941	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31942	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31943	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_31944	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31945	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
train_31946	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31947	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31948	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31949	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3195	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31950	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31951	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31953	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
train_31954	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31955	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31956	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
train_31957	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
train_31958	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31959	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_3196	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31960	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31961	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31962	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31963	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_31964	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31965	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31966	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31967	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31968	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31969	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3197	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31970	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31971	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31972	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31973	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_31974	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_31975	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31976	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31977	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31978	0	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0
train_31979	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3198	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_31980	0	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0
train_31981	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31982	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31983	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31984	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0
train_31985	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31986	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31987	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31988	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31989	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_3199	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_31990	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
train_31991	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_31992	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0
train_31993	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_31994	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31995	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_31996	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_31997	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_31998	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
train_31999	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
train_32	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_320	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3200	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_32000	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32001	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
train_32002	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32003	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
train_32004	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_32005	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32006	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0
train_32007	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32008	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32009	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_3201	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32010	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_32011	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_32012	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32013	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32014	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_32015	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0
train_32016	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32017	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32018	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_32019	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3202	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32020	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_32021	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
train_32022	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32023	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_32024	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32025	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
train_32026	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32027	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32028	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32029	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_3203	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32030	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32031	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32032	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
train_32034	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_32035	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32036	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32037	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_32038	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_32039	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_3204	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
train_32040	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32041	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32042	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32043	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32044	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_32045	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
train_32046	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
train_32047	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32049	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
train_3205	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
train_32050	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32051	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
train_32052	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
train_32053	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0
